ID,Year,Area code,Area name,SOC code,Occupational title,Employment,Average wage,25th Percentile,50th Percentile,75th Percentile,Annual wage
687,2018,031020,"Longview, WA",51-7011,Cabinetmakers & Bench Carpenters,37,18.72,14.83,18.38,22.36,38936.00
688,2018,036500,"Olympia-Tumwater, WA",51-7011,Cabinetmakers & Bench Carpenters,173,19.45,15.49,18.05,22.79,40461.00
689,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",51-7011,Cabinetmakers & Bench Carpenters,1255,17.45,14.48,17.22,19.48,36295.00
690,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-7011,Cabinetmakers & Bench Carpenters,922,22.81,17.43,21.62,28.23,47452.00
691,2018,44060,"Spokane-Spokane Valley, WA",51-7011,Cabinetmakers & Bench Carpenters,121,17.33,15.57,17.26,19.08,36039.00
692,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",51-7011,Cabinetmakers & Bench Carpenters,471,17.79,13.27,16.84,22.00,37011.00
693,2018,48300,"Wenatchee, WA",51-7011,Cabinetmakers & Bench Carpenters,,18.11,13.25,17.25,22.02,37667.00
694,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),51-7011,Cabinetmakers & Bench Carpenters,44,21.96,14.83,18.89,29.21,45671.00
695,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),51-7011,Cabinetmakers & Bench Carpenters,,18.72,16.14,17.97,19.93,38936.00
696,2018,530004,Eastern WA Nonmetropolitan Area (NMA),51-7011,Cabinetmakers & Bench Carpenters,12,19.02,16.96,18.49,21.26,39560.00
697,2018,000053,Washington State,49-9061,Camera & Photographic Equipment Repairers,27,19.24,15.22,19.67,23.18,40022.00
698,2018,000053,Washington State,27-4031,"Camera Operators, Television, Video, & Motion Picture",311,30.71,23.34,29.97,37.02,63873.00
699,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",27-4031,"Camera Operators, Television, Video, & Motion Picture",112,31.60,20.43,27.07,36.86,65731.00
700,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-4031,"Camera Operators, Television, Video, & Motion Picture",251,32.00,24.96,31.54,37.68,66564.00
701,2018,44060,"Spokane-Spokane Valley, WA",27-4031,"Camera Operators, Television, Video, & Motion Picture",40,27.65,21.98,26.36,30.92,57516.00
702,2018,000053,Washington State,53-5021,"Captains, Mates, & Pilots of Water Vessels",1804,48.38,35.76,44.81,53.60,100643.00
703,2018,013380,"Bellingham, WA",53-5021,"Captains, Mates, & Pilots of Water Vessels",12,36.88,34.91,37.15,39.37,76698.00
704,2018,014740,"Bremerton-Silverdale, WA",53-5021,"Captains, Mates, & Pilots of Water Vessels",18,,,,,
705,2018,034580,"Mount Vernon-Anacortes, WA",53-5021,"Captains, Mates, & Pilots of Water Vessels",21,35.74,33.11,36.57,40.08,74354.00
706,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",53-5021,"Captains, Mates, & Pilots of Water Vessels",237,44.21,33.85,39.65,46.39,91955.00
707,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",53-5021,"Captains, Mates, & Pilots of Water Vessels",1585,49.69,37.01,45.69,54.57,103339.00
708,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",53-5021,"Captains, Mates, & Pilots of Water Vessels",21,28.34,25.52,26.96,30.34,58962.00
709,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),53-5021,"Captains, Mates, & Pilots of Water Vessels",,44.12,34.54,41.17,51.61,91759.00
710,2018,000053,Washington State,29-2031,Cardiovascular Technologists & Technicians,856,29.48,19.85,27.65,37.64,61314.00
711,2018,028420,"Kennewick-Richland, WA",29-2031,Cardiovascular Technologists & Technicians,37,26.72,17.19,23.44,35.50,55577.00
712,2018,036500,"Olympia-Tumwater, WA",29-2031,Cardiovascular Technologists & Technicians,,32.74,20.38,34.35,42.07,68097.00
713,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",29-2031,Cardiovascular Technologists & Technicians,375,34.93,23.30,36.42,45.02,72647.00
714,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-2031,Cardiovascular Technologists & Technicians,317,32.24,21.79,30.75,41.53,67062.00
715,2018,44060,"Spokane-Spokane Valley, WA",29-2031,Cardiovascular Technologists & Technicians,88,25.65,18.33,23.35,32.91,53353.00
716,2018,49420,"Yakima, WA",29-2031,Cardiovascular Technologists & Technicians,62,30.91,23.36,33.79,37.72,64299.00
717,2018,000053,Washington State,25-2023,"Career/Technical Education Teachers, Middle School",443,,,,,66483.00
718,2018,014740,"Bremerton-Silverdale, WA",25-2023,"Career/Technical Education Teachers, Middle School",27,,,,,68311.00
719,2018,036500,"Olympia-Tumwater, WA",25-2023,"Career/Technical Education Teachers, Middle School",20,,,,,62573.00
720,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",25-2023,"Career/Technical Education Teachers, Middle School",51,,,,,76475.00
721,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-2023,"Career/Technical Education Teachers, Middle School",125,,,,,67711.00
722,2018,44060,"Spokane-Spokane Valley, WA",25-2023,"Career/Technical Education Teachers, Middle School",74,,,,,72636.00
723,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",25-2023,"Career/Technical Education Teachers, Middle School",55,,,,,67011.00
724,2018,49420,"Yakima, WA",25-2023,"Career/Technical Education Teachers, Middle School",28,,,,,56470.00
725,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),25-2023,"Career/Technical Education Teachers, Middle School",16,,,,,62035.00
726,2018,530004,Eastern WA Nonmetropolitan Area (NMA),25-2023,"Career/Technical Education Teachers, Middle School",24,,,,,66747.00
727,2018,000053,Washington State,25-2032,"Career/Technical Education Teachers, Secondary School",2867,,,,,66310.00
728,2018,013380,"Bellingham, WA",25-2032,"Career/Technical Education Teachers, Secondary School",55,,,,,70077.00
729,2018,014740,"Bremerton-Silverdale, WA",25-2032,"Career/Technical Education Teachers, Secondary School",122,,,,,67965.00
730,2018,028420,"Kennewick-Richland, WA",25-2032,"Career/Technical Education Teachers, Secondary School",193,,,,,66452.00
731,2018,031020,"Longview, WA",25-2032,"Career/Technical Education Teachers, Secondary School",57,,,,,63792.00
732,2018,034580,"Mount Vernon-Anacortes, WA",25-2032,"Career/Technical Education Teachers, Secondary School",46,,,,,66929.00
733,2018,036500,"Olympia-Tumwater, WA",25-2032,"Career/Technical Education Teachers, Secondary School",123,,,,,67173.00
734,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",25-2032,"Career/Technical Education Teachers, Secondary School",271,,,,,63304.00
735,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-2032,"Career/Technical Education Teachers, Secondary School",822,,,,,67356.00
736,2018,44060,"Spokane-Spokane Valley, WA",25-2032,"Career/Technical Education Teachers, Secondary School",204,,,,,67011.00
737,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",25-2032,"Career/Technical Education Teachers, Secondary School",338,,,,,65924.00
738,2018,47460,"Walla Walla, WA",25-2032,"Career/Technical Education Teachers, Secondary School",39,,,,,62634.00
739,2018,48300,"Wenatchee, WA",25-2032,"Career/Technical Education Teachers, Secondary School",85,,,,,62847.00
740,2018,49420,"Yakima, WA",25-2032,"Career/Technical Education Teachers, Secondary School",153,,,,,66554.00
741,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),25-2032,"Career/Technical Education Teachers, Secondary School",70,,,,,62157.00
742,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),25-2032,"Career/Technical Education Teachers, Secondary School",119,,,,,65305.00
1091,2018,48300,"Wenatchee, WA",27-2022,Coaches & Scouts,183,,,,,39573.00
743,2018,530003,Central WA Nonmetropolitan Area (NMA),25-2032,"Career/Technical Education Teachers, Secondary School",63,,,,,66757.00
744,2018,530004,Eastern WA Nonmetropolitan Area (NMA),25-2032,"Career/Technical Education Teachers, Secondary School",133,,,,,64655.00
745,2018,000053,Washington State,43-5011,Cargo & Freight Agents,1824,26.55,18.88,23.90,29.63,55233.00
746,2018,013380,"Bellingham, WA",43-5011,Cargo & Freight Agents,136,18.71,15.12,17.11,19.11,38917.00
747,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",43-5011,Cargo & Freight Agents,902,29.10,18.46,24.31,31.61,60525.00
748,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",43-5011,Cargo & Freight Agents,1146,26.57,20.89,25.49,30.19,55264.00
749,2018,44060,"Spokane-Spokane Valley, WA",43-5011,Cargo & Freight Agents,73,,,,,
750,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",43-5011,Cargo & Freight Agents,220,,,,,
751,2018,49420,"Yakima, WA",43-5011,Cargo & Freight Agents,79,,,,,
752,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),43-5011,Cargo & Freight Agents,10,30.47,25.80,32.98,36.48,63381.00
753,2018,000053,Washington State,47-3012,Carpenter Helpers,583,17.83,13.32,16.55,19.53,37101.00
754,2018,028420,"Kennewick-Richland, WA",47-3012,Carpenter Helpers,,13.65,11.67,12.13,14.29,28388.00
755,2018,036500,"Olympia-Tumwater, WA",47-3012,Carpenter Helpers,,13.29,11.87,12.73,14.55,27655.00
756,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",47-3012,Carpenter Helpers,503,16.01,13.87,16.60,18.40,33314.00
757,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",47-3012,Carpenter Helpers,259,19.86,16.03,18.29,24.18,41305.00
758,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",47-3012,Carpenter Helpers,,14.38,12.16,14.20,16.33,29905.00
759,2018,000053,Washington State,47-2031,Carpenters,25616,28.31,20.88,26.58,33.99,58883.00
760,2018,013380,"Bellingham, WA",47-2031,Carpenters,801,30.05,22.58,29.07,37.72,62486.00
761,2018,014740,"Bremerton-Silverdale, WA",47-2031,Carpenters,944,26.54,22.66,24.99,30.75,55188.00
762,2018,028420,"Kennewick-Richland, WA",47-2031,Carpenters,943,20.90,16.66,19.46,23.84,43462.00
763,2018,030300,"Lewiston, ID-WA",47-2031,Carpenters,144,22.32,18.08,22.44,26.82,46424.00
764,2018,031020,"Longview, WA",47-2031,Carpenters,240,34.06,23.06,34.13,44.32,70833.00
765,2018,034580,"Mount Vernon-Anacortes, WA",47-2031,Carpenters,366,26.32,20.10,25.12,31.08,54761.00
766,2018,036500,"Olympia-Tumwater, WA",47-2031,Carpenters,765,31.52,20.75,27.81,44.37,65570.00
767,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",47-2031,Carpenters,10009,25.78,18.29,24.66,31.87,53631.00
768,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",47-2031,Carpenters,12984,30.33,22.86,28.80,38.23,63097.00
769,2018,44060,"Spokane-Spokane Valley, WA",47-2031,Carpenters,1518,25.09,20.61,24.25,28.93,52196.00
770,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",47-2031,Carpenters,2861,26.91,19.96,24.32,30.49,55972.00
771,2018,47460,"Walla Walla, WA",47-2031,Carpenters,96,21.89,16.07,20.91,27.42,45539.00
772,2018,48300,"Wenatchee, WA",47-2031,Carpenters,261,21.83,17.31,20.84,24.72,45407.00
773,2018,49420,"Yakima, WA",47-2031,Carpenters,548,23.91,18.60,24.30,29.18,49732.00
774,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),47-2031,Carpenters,694,26.95,25.18,27.87,30.35,56064.00
775,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),47-2031,Carpenters,634,21.96,15.80,20.06,24.64,45661.00
776,2018,530003,Central WA Nonmetropolitan Area (NMA),47-2031,Carpenters,234,23.82,19.22,23.21,27.25,49549.00
777,2018,530004,Eastern WA Nonmetropolitan Area (NMA),47-2031,Carpenters,200,22.27,18.45,22.03,25.04,46323.00
778,2018,000053,Washington State,47-2041,Carpet Installers,1012,24.18,17.48,22.09,26.91,50313.00
779,2018,013380,"Bellingham, WA",47-2041,Carpet Installers,37,37.69,21.72,30.91,46.70,78406.00
780,2018,028420,"Kennewick-Richland, WA",47-2041,Carpet Installers,,20.92,19.16,21.78,23.72,43503.00
781,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",47-2041,Carpet Installers,537,22.54,18.79,22.64,26.12,46882.00
782,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",47-2041,Carpet Installers,,21.94,17.33,22.11,26.11,45641.00
783,2018,44060,"Spokane-Spokane Valley, WA",47-2041,Carpet Installers,105,,,,,
784,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",47-2041,Carpet Installers,148,22.90,19.27,23.02,27.47,47636.00
785,2018,48300,"Wenatchee, WA",47-2041,Carpet Installers,47,23.56,18.63,23.28,28.49,49000.00
786,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),47-2041,Carpet Installers,,18.04,15.54,16.93,18.29,37528.00
787,2018,000053,Washington State,17-1021,Cartographers & Photogrammetrists,381,38.52,31.82,37.70,45.62,80110.00
1092,2018,49420,"Yakima, WA",27-2022,Coaches & Scouts,199,,,,,49931.00
788,2018,013380,"Bellingham, WA",17-1021,Cartographers & Photogrammetrists,19,32.52,23.78,32.62,38.39,67630.00
789,2018,014740,"Bremerton-Silverdale, WA",17-1021,Cartographers & Photogrammetrists,15,36.60,33.84,36.48,39.13,76119.00
790,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",17-1021,Cartographers & Photogrammetrists,277,30.29,23.11,28.83,37.11,63000.00
791,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-1021,Cartographers & Photogrammetrists,191,41.13,34.30,40.93,48.19,85543.00
792,2018,44060,"Spokane-Spokane Valley, WA",17-1021,Cartographers & Photogrammetrists,25,34.69,31.29,35.11,38.88,72159.00
793,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",17-1021,Cartographers & Photogrammetrists,40,41.44,34.77,39.20,49.11,86203.00
794,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),17-1021,Cartographers & Photogrammetrists,13,30.93,26.55,29.41,34.90,64330.00
795,2018,000053,Washington State,41-2011,Cashiers,66644,14.02,11.83,12.36,15.03,29163.00
796,2018,013380,"Bellingham, WA",41-2011,Cashiers,2520,13.96,11.82,12.34,15.26,29028.00
797,2018,014740,"Bremerton-Silverdale, WA",41-2011,Cashiers,2242,14.41,11.84,12.51,16.22,29979.00
798,2018,028420,"Kennewick-Richland, WA",41-2011,Cashiers,2587,12.71,11.68,11.99,12.45,26435.00
799,2018,030300,"Lewiston, ID-WA",41-2011,Cashiers,1015,10.69,8.85,10.30,11.74,22252.00
800,2018,031020,"Longview, WA",41-2011,Cashiers,1012,13.00,11.70,12.03,13.09,27024.00
801,2018,034580,"Mount Vernon-Anacortes, WA",41-2011,Cashiers,1050,14.72,11.83,12.45,16.77,30609.00
802,2018,036500,"Olympia-Tumwater, WA",41-2011,Cashiers,2122,14.34,11.82,12.36,15.60,29824.00
803,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",41-2011,Cashiers,24673,12.88,11.01,11.90,13.92,26787.00
804,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",41-2011,Cashiers,27673,14.81,12.03,13.47,16.46,30816.00
805,2018,44060,"Spokane-Spokane Valley, WA",41-2011,Cashiers,5613,12.79,11.70,12.02,12.46,26601.00
806,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",41-2011,Cashiers,6890,13.77,11.76,12.16,14.59,28646.00
807,2018,47460,"Walla Walla, WA",41-2011,Cashiers,476,12.82,11.71,12.05,12.73,26663.00
808,2018,48300,"Wenatchee, WA",41-2011,Cashiers,1216,13.01,11.76,12.14,13.63,27055.00
809,2018,49420,"Yakima, WA",41-2011,Cashiers,2406,13.01,11.71,12.06,12.96,27055.00
810,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),41-2011,Cashiers,1483,14.57,11.87,12.48,15.97,30289.00
811,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),41-2011,Cashiers,2343,13.84,11.78,12.19,13.99,28801.00
812,2018,530003,Central WA Nonmetropolitan Area (NMA),41-2011,Cashiers,1266,12.67,11.66,11.95,12.52,26342.00
813,2018,530004,Eastern WA Nonmetropolitan Area (NMA),41-2011,Cashiers,1365,13.06,11.70,12.05,13.09,27159.00
814,2018,000053,Washington State,47-2051,Cement Masons & Concrete Finishers,3276,27.80,19.23,25.63,34.61,57814.00
815,2018,013380,"Bellingham, WA",47-2051,Cement Masons & Concrete Finishers,157,29.63,17.32,23.50,43.12,61621.00
816,2018,028420,"Kennewick-Richland, WA",47-2051,Cement Masons & Concrete Finishers,133,18.92,16.04,17.59,19.18,39361.00
817,2018,030300,"Lewiston, ID-WA",47-2051,Cement Masons & Concrete Finishers,45,21.58,16.94,20.10,25.41,44877.00
818,2018,034580,"Mount Vernon-Anacortes, WA",47-2051,Cement Masons & Concrete Finishers,41,26.61,18.20,25.73,35.32,55341.00
819,2018,036500,"Olympia-Tumwater, WA",47-2051,Cement Masons & Concrete Finishers,,26.24,20.04,25.78,30.15,54578.00
820,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",47-2051,Cement Masons & Concrete Finishers,1756,23.36,17.42,19.75,29.94,48582.00
821,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",47-2051,Cement Masons & Concrete Finishers,1094,31.71,22.82,29.90,41.39,65947.00
822,2018,44060,"Spokane-Spokane Valley, WA",47-2051,Cement Masons & Concrete Finishers,437,29.81,25.27,28.90,35.05,61998.00
823,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",47-2051,Cement Masons & Concrete Finishers,424,27.40,19.81,23.55,34.47,57000.00
824,2018,48300,"Wenatchee, WA",47-2051,Cement Masons & Concrete Finishers,150,25.26,14.84,20.66,36.47,52562.00
825,2018,49420,"Yakima, WA",47-2051,Cement Masons & Concrete Finishers,108,22.60,19.44,22.48,25.54,46994.00
826,2018,530003,Central WA Nonmetropolitan Area (NMA),47-2051,Cement Masons & Concrete Finishers,74,22.54,17.21,20.04,27.80,46862.00
827,2018,530004,Eastern WA Nonmetropolitan Area (NMA),47-2051,Cement Masons & Concrete Finishers,69,26.82,17.24,20.18,41.73,55779.00
828,2018,000053,Washington State,35-1011,Chefs & Head Cooks,2022,26.31,20.33,25.20,30.49,54722.00
829,2018,013380,"Bellingham, WA",35-1011,Chefs & Head Cooks,65,23.38,17.87,23.16,27.64,48633.00
830,2018,014740,"Bremerton-Silverdale, WA",35-1011,Chefs & Head Cooks,,18.41,13.91,15.34,22.31,38295.00
831,2018,028420,"Kennewick-Richland, WA",35-1011,Chefs & Head Cooks,,24.84,16.70,21.41,30.63,51667.00
832,2018,031020,"Longview, WA",35-1011,Chefs & Head Cooks,16,20.38,16.47,18.61,23.01,42379.00
833,2018,034580,"Mount Vernon-Anacortes, WA",35-1011,Chefs & Head Cooks,57,23.91,18.34,22.36,26.72,49723.00
834,2018,036500,"Olympia-Tumwater, WA",35-1011,Chefs & Head Cooks,,18.27,14.64,16.76,20.04,37997.00
835,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",35-1011,Chefs & Head Cooks,1109,23.05,16.23,21.28,26.59,47954.00
836,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",35-1011,Chefs & Head Cooks,1225,28.49,22.61,27.03,31.56,59269.00
837,2018,44060,"Spokane-Spokane Valley, WA",35-1011,Chefs & Head Cooks,116,22.90,13.52,20.07,29.20,47625.00
838,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",35-1011,Chefs & Head Cooks,137,23.55,17.50,22.70,25.78,48972.00
839,2018,47460,"Walla Walla, WA",35-1011,Chefs & Head Cooks,,25.92,22.79,25.95,29.03,53910.00
840,2018,48300,"Wenatchee, WA",35-1011,Chefs & Head Cooks,32,21.48,17.98,19.74,23.27,44673.00
841,2018,49420,"Yakima, WA",35-1011,Chefs & Head Cooks,41,24.85,18.96,23.00,30.71,51698.00
842,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),35-1011,Chefs & Head Cooks,24,27.24,22.50,25.11,30.10,56666.00
843,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),35-1011,Chefs & Head Cooks,11,30.35,24.03,27.65,35.06,63126.00
844,2018,530003,Central WA Nonmetropolitan Area (NMA),35-1011,Chefs & Head Cooks,,32.52,27.20,35.01,38.46,67652.00
845,2018,000053,Washington State,17-2041,Chemical Engineers,569,51.05,38.52,51.69,61.76,106187.00
846,2018,028420,"Kennewick-Richland, WA",17-2041,Chemical Engineers,281,53.24,38.94,51.41,65.92,110737.00
847,2018,031020,"Longview, WA",17-2041,Chemical Engineers,25,49.15,42.72,48.13,57.37,102237.00
848,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",17-2041,Chemical Engineers,172,49.39,38.59,51.02,59.11,102745.00
849,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2041,Chemical Engineers,78,40.41,28.15,39.25,51.05,84040.00
850,2018,000053,Washington State,51-9011,Chemical Equipment Operators & Tenders,1221,23.40,17.19,20.97,27.14,48670.00
851,2018,031020,"Longview, WA",51-9011,Chemical Equipment Operators & Tenders,,37.78,29.52,38.20,47.01,78578.00
852,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",51-9011,Chemical Equipment Operators & Tenders,211,18.96,14.89,17.81,22.35,39437.00
853,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9011,Chemical Equipment Operators & Tenders,181,20.41,16.14,19.01,23.93,42457.00
854,2018,44060,"Spokane-Spokane Valley, WA",51-9011,Chemical Equipment Operators & Tenders,38,28.54,24.85,27.40,30.12,59356.00
855,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),51-9011,Chemical Equipment Operators & Tenders,27,32.33,26.93,32.58,38.63,67247.00
